"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"69894353",2026,1,"ATP Tour",1767320100,"02 Jan 2026","United Cup ATP","","hard",1,"FINISHED","FINISHED","Munar J.","Baez S.","292653","956292",36,45,1395,1155,2,0,2,4,6,4,6,"","","","","","",1.17,5,1.25,3.75,7,0,0,2,60,59,41,40,33,67,33,67
"75839774",2026,1,"ATP Tour",1767352800,"02 Jan 2026","United Cup ATP","","hard",1,"FINISHED","FINISHED","Tsitsipas S.","Mochizuki S.","249143","591935",34,100,1425,647,1,2,0,6,3,6,4,"","","","","","",1.36,3.2,1.44,2.63,8,1,2,3,64,58,42,36,38,50,50,63
"69081935",2026,1,"ATP Tour",1767399004,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Carreno-Busta P.","Bellucci M.","771361","928358",89,74,681,766,1,2,1,6,4,2,6,7,6,"","","","",1.78,2.04,1.83,1.98,8,13,2,3,69,68,32,31,40,50,50,60
"86943844",2026,1,"ATP Tour",1767399004,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Cazaux A.","Landaluce M.","804638","574441",66,134,848,455,1,2,0,6,3,6,2,"","","","","","",1.48,2.68,1.57,2.42,9,3,1,6,80,52,48,20,38,0,0,63
"27212521",2026,1,"ATP Tour",1767399004,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Shevchenko A.","Collignon R.","345517","273841",95,87,662,704,2,0,2,5,7,4,6,"","","","","","",3.04,1.38,2.54,1.52,3,12,0,6,60,63,37,40,50,44,56,50
"25065010",2026,1,"ATP Tour",1767403500,"03 Jan 2026","United Cup ATP","","hard",1,"FINISHED","FINISHED","Bergs Z.","Zhang Z.","192912","149795",43,415,1218,115,2,1,2,7,6,6,7,5,7,"","","","",1.62,2.3,1.67,2.1,18,12,5,0,69,74,26,31,0,10,90,0
"25734623",2026,1,"ATP Tour",1767403800,"03 Jan 2026","Brisbane ATP - Qualification","","hard",1,"FINISHED","CANCELED","O'Connell C.","Bautista-Agut R.","486945","467387",115,92,546,670,"","","","","","","","","","","","","",1.7,2.01,1.81,1.87,0,0,0,0,0,0,0,0,0,0,0,0
"23699691",2026,1,"ATP Tour",1767405000,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Fearnley J.","Sweeny D.","313667","133761",71,181,787,323,2,0,2,1,6,6,7,"","","","","","",1.48,2.68,1.57,2.42,7,3,6,1,53,63,37,47,40,57,43,60
"51661470",2026,1,"ATP Tour",1767405600,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Quinn E.","Bonzi B.","167398","670925",70,94,802,667,1,2,1,4,6,6,3,6,3,"","","","",1.83,1.98,1.83,1.98,10,7,0,8,77,60,40,23,29,100,0,71
"80583917",2026,1,"ATP Tour",1767408600,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","O'Connell C.","Basilashvili N.","486945","309924",115,109,546,573,1,2,0,6,2,6,3,"","","","","","","","","","",9,8,0,10,73,47,53,27,100,100,0,0
"51587833",2026,1,"ATP Tour",1767413100,"03 Jan 2026","United Cup ATP","","hard",1,"FINISHED","FINISHED","Rinderknech A.","Wawrinka S.","954504","278192",29,157,1540,397,2,1,2,7,5,6,7,6,7,"","","","",1.44,2.75,1.53,2.38,17,6,5,2,74,70,30,26,50,14,86,50
"78403696",2026,1,"ATP Tour",1767413400,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Atmane T.","Hanfmann Y.","198064","619204",63,103,855,631,1,2,0,6,4,7,6,"","","","","","",1.92,1.77,1.88,1.8,10,10,0,1,76,69,31,24,40,50,50,60
"98159042",2026,1,"ATP Tour",1767416100,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Schoolkate T.","Duckworth J.","429614","656194",99,86,649,704,2,0,2,3,6,2,6,"","","","","","",2.15,1.7,2.04,1.78,9,5,5,2,54,77,23,46,0,75,25,0
"50305414",2026,1,"ATP Tour",1767420000,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Hijikata R.","Misolic F.","981922","304009",114,79,556,726,1,2,0,6,3,6,3,"","","","","","",1.48,2.68,1.57,2.42,11,5,3,2,63,51,49,37,36,14,86,64
"19202733",2026,1,"ATP Tour",1767420600,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Majchrzak K.","Hewitt C.","802840","999122",62,735,861,41,1,2,0,6,4,7,5,"","","","","","",1.13,6.02,1.24,4.06,7,3,6,1,62,54,46,38,38,60,40,62
"63790172",2026,1,"ATP Tour",1767421500,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Halys Q.","Spizzirri E.","786060","854887",91,90,679,680,1,2,0,6,4,6,3,"","","","","","",2.25,1.65,2.1,1.74,10,5,2,3,71,65,35,29,40,0,100,60
"19149874",2026,1,"ATP Tour",1767424500,"03 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Arnaldi M.","Gaston H.","764898","204208",61,97,883,653,1,2,1,6,1,5,7,7,6,"","","","",1.48,2.68,1.57,2.42,10,4,5,1,59,57,43,41,38,29,71,62
"89079554",2026,1,"ATP Tour",1767434400,"03 Jan 2026","United Cup ATP","","hard",1,"FINISHED","FINISHED","De Minaur A.","Ruud C.","284548","529271",7,12,4135,2835,2,0,2,3,6,3,6,"","","","","","",1.33,3.4,1.4,2.75,2,6,8,3,56,68,32,44,0,30,70,100
"66504683",2026,1,"ATP Tour",1767435300,"03 Jan 2026","United Cup ATP","","hard",1,"FINISHED","FINISHED","Fritz T.","Baez S.","723636","956292",6,45,4135,1155,2,1,2,6,4,5,7,4,6,"","","","",1.03,12.9,1.11,6.7,23,4,2,0,63,63,37,37,27,50,50,73
"50563543",2026,3,"ATP Chall",1767483600,"03 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Jodar R.","Marinkov P.","234787","182543",168,566,349,70,1,2,0,6,4,6,3,"","","","","","",1.02,9.6,1.08,7,4,2,4,4,60,48,52,40,71,40,60,29
"68842255",2026,3,"ATP Chall",1767483600,"03 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Jovanovski D.","Fery A.","301293","784294","",192,"",313,2,1,2,6,3,4,6,0,6,"","","","",9.8,1.02,5.2,1.12,3,5,9,0,51,68,32,49,40,36,64,60
"96702997",2026,3,"ATP Chall",1767483600,"03 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Llamas Ruiz P.","Gueymard Wayenburg S.","156314","469151",215,200,274,297,2,1,2,4,6,7,5,3,6,"","","","",1.75,1.94,1.78,1.9,4,11,0,5,61,68,32,39,22,50,50,78
"43238032",2026,3,"ATP Chall",1767483600,"03 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Brown P.","Bradshaw J.","194018","226406",1345,840,6,29,2,0,2,4,6,3,6,"","","","","","",4.65,1.15,3.25,1.3,7,1,6,2,59,71,29,41,0,50,50,100
"19144020",2026,3,"ATP Chall",1767483600,"03 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Vithoontien L.","Salaun-Ouillemon J.","767505","103846",714,"",45,"",1,2,0,6,4,7,6,"","","","","","",1,11,1.03,8.6,6,3,4,5,64,56,44,36,36,60,40,64
"95908405",2026,3,"ATP Chall",1767483600,"03 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Watt J.","Sumizawa D.","826327","548359",698,877,46,26,1,2,0,6,3,6,4,"","","","","","",1.2,4.05,1.26,3.72,10,3,1,2,77,65,35,23,50,0,0,50
"40466540",2026,3,"ATP Chall",1767488400,"04 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sach T.","Bruce-Smith J.","804999","438958",623,"",59,"",1,2,0,6,4,6,2,"","","","","","",1.05,7.4,1.18,4.33,9,11,1,8,70,56,44,30,44,33,67,56
"82018463",2026,1,"ATP Tour",1767489000,"04 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Cazaux A.","Carreno-Busta P.","804638","771361",66,89,848,681,2,0,0,3,5,"","","","","","","","",1.34,2.99,1.46,2.53,3,1,0,1,58,67,33,42,0,50,50,0
"46669758",2026,1,"ATP Tour",1767489000,"04 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sweeny D.","O'Connell C.","133761","486945",181,115,323,546,1,2,1,6,7,6,3,6,4,"","","","",2.54,1.52,2.31,1.62,5,7,2,3,55,51,49,45,70,71,29,30
"79509135",2026,3,"ATP Chall",1767489600,"04 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bataljin L.","Hudd E.","585861","367645",1656,814,3,33,2,0,2,0,6,0,6,"","","","","","",11,1,5.6,1.1,0,9,2,2,37,75,25,63,0,67,33,0
"72429878",2026,3,"ATP Chall",1767490500,"04 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Boivin L.","Nakagawa S.","419415","356819","",863,"",27,2,0,2,3,6,0,6,"","","","","","","","","","",1,3,7,2,35,65,35,65,50,78,22,50
"98227248",2026,1,"ATP Tour",1767491100,"04 Jan 2026","United Cup ATP","","hard",1,"FINISHED","FINISHED","Zverev A.","Griekspoor T.","404096","646890",3,25,5160,1615,1,2,0,7,5,6,0,"","","","","","",1.36,3.2,1.44,2.63,15,3,0,3,79,51,49,21,100,0,100,0
"19567927",2026,1,"ATP Tour",1767492600,"04 Jan 2026","United Cup ATP","","hard",1,"FINISHED","FINISHED","Harris B.","Mochizuki S.","919952","591935",126,100,490,647,1,2,0,7,6,6,3,"","","","","","",2.55,1.53,2.33,1.62,4,4,3,6,66,57,43,34,75,33,67,25
"67988979",2026,3,"ATP Chall",1767492900,"04 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bolt A.","Polmans M.","385506","898178",171,399,339,121,2,0,2,6,7,5,7,"","","","","","",1.31,3.15,1.44,2.59,8,6,0,5,66,67,33,34,33,29,71,67
"91707658",2026,3,"ATP Chall",1767493200,"04 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kusuhara Y.","Cook E.","889029","165194",647,1276,54,7,2,0,2,1,6,5,7,"","","","","","",1.17,4.49,1.31,3.15,1,9,6,2,56,80,20,44,0,100,0,100
"63937007",2026,3,"ATP Chall",1767493800,"04 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Delaney Ja.","Voisin A.","813264","361003",469,"",95,"",1,2,0,6,1,6,1,"","","","","","",1.02,11,1.05,7.4,2,1,0,4,82,43,57,18,38,0,0,62
"38958870",2026,3,"ATP Chall",1767494400,"04 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Cassone M.","Boyer T.","826553","857438",216,180,274,326,1,2,1,0,6,7,6,6,0,"","","","",2.16,1.62,2.05,1.67,6,3,4,3,61,56,44,39,43,50,50,57
"30716308",2026,3,"ATP Chall",1767494400,"04 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Rollin N.","Zhu E.","380102","556263","",723,"",43,2,0,2,0,6,0,6,"","","","","","",10,1.03,7.5,1.07,1,1,8,0,34,86,14,66,0,43,57,0
"61083619",2026,1,"ATP Tour",1767494700,"04 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Quinn E.","Collignon R.","167398","273841",70,87,802,704,2,0,2,5,7,3,6,"","","","","","",1.9,1.9,1.9,1.9,10,8,2,4,63,79,21,37,0,30,70,100
"25516946",2026,3,"ATP Chall",1767495300,"04 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Mejia N.","Habib H.","396168","583969",170,246,348,228,1,2,0,7,6,6,2,"","","","","","",2.08,1.67,1.99,1.71,4,17,3,8,78,61,39,22,67,0,0,33
"21954190",2026,3,"ATP Chall",1767496200,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Charlton J.","Boulais J.","850202","782882",766,562,38,70,2,0,2,4,6,6,7,"","","","","","",2.55,1.45,2.25,1.57,4,7,2,3,60,61,39,40,18,30,70,82
"64105443",2026,3,"ATP Chall",1767496200,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Matsuoka H.","Chanta T.","616456","954758",363,837,136,30,1,2,0,7,5,6,4,"","","","","","",1.34,2.97,1.47,2.5,8,1,2,0,72,57,43,28,50,50,50,50
"91073869",2026,3,"ATP Chall",1767496200,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Nam Ji S.","Isomura K.","315309","449567",726,545,42,75,2,1,2,6,1,6,7,4,6,"","","","",1.51,2.39,1.62,2.16,7,1,4,3,60,58,42,40,36,38,63,64
"61519704",2026,3,"ATP Chall",1767496500,"04 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Watanuki Y.","Krueger M.","881341","373503",159,208,380,284,2,1,2,6,3,2,6,3,6,"","","","",1.5,2.42,1.61,2.18,12,4,1,3,60,69,31,40,40,57,43,60
"86563664",2026,3,"ATP Chall",1767498000,"04 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Furness E.","Gutierrez O. J.","441194","345507","",781,"",36,2,0,2,1,6,2,6,"","","","","","",1.48,2.47,1.59,2.22,2,8,4,2,49,64,36,51,0,57,43,100
"14261678",2026,3,"ATP Chall",1767498300,"04 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Moreno De Alboran N.","Hulme M.","478621","797441",694,952,46,19,1,2,1,6,4,3,6,7,6,"","","","",1.05,7.4,1.18,4.3,5,13,3,3,70,65,35,30,33,67,33,67
"59838032",2026,3,"ATP Chall",1767498600,"04 Jan 2026","Noumea Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Delaney Je.","Ogura K.","508033","171853",908,805,23,34,2,0,2,0,6,4,6,"","","","","","",2.02,1.69,1.95,1.74,3,1,4,0,47,78,22,53,100,63,38,0
"11566059",2026,1,"ATP Tour",1767498900,"04 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Atmane T.","Duckworth J.","198064","656194",63,86,855,704,2,0,2,6,7,2,6,"","","","","","",1.98,1.83,1.98,1.83,7,7,4,0,58,73,27,42,50,50,50,50
"13641781",2026,1,"ATP Tour",1767499800,"04 Jan 2026","Hong Kong ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Tabilo A.","van Assche L.","556041","682682",81,166,721,352,1,2,1,7,6,3,6,6,3,"","","","",1.57,2.42,1.65,2.25,9,6,2,9,56,53,47,44,54,54,46,46
"78645852",2026,1,"ATP Tour",1767499800,"04 Jan 2026","Hong Kong ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Ymer E.","Djere L.","927805","350409",173,98,337,652,2,0,2,4,6,6,7,"","","","","","",2.54,1.52,2.42,1.57,3,2,0,3,65,71,29,35,33,22,78,67
"38395780",2026,1,"ATP Tour",1767499800,"04 Jan 2026","Hong Kong ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zhou Y.","Maestrelli F.","924641","904531",251,139,217,442,1,2,0,6,0,6,3,"","","","","","",1.65,2.25,1.74,2.1,4,3,0,1,71,49,51,29,57,0,100,43
"10273159",2026,1,"ATP Tour",1767500400,"04 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Majchrzak K.","Halys Q.","802840","786060",62,91,861,679,2,1,2,6,1,6,7,4,6,"","","","",1.74,2.1,1.78,2.04,9,19,0,5,74,63,37,26,40,20,80,60
"75662041",2026,1,"ATP Tour",1767500400,"04 Jan 2026","Brisbane ATP - Qualification","Qualifier","hard",1,"FINISHED","WALKOVER","Arnaldi M.","Hijikata R.","764898","981922",61,114,883,556,2,"","","","","","","","","","","","",1.72,1.98,1.76,1.93,"","","","","","","","","","","",""
"13394826",2026,3,"ATP Chall",1767501900,"04 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Rodesch C.","Molcan A.","336744","583404",210,205,280,286,1,2,1,7,6,3,6,7,5,"","","","",1.68,2.06,1.72,1.98,18,11,10,3,67,63,37,33,30,43,57,70
"68339244",2026,3,"ATP Chall",1767502200,"04 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bailly G. A.","Pinnington Jones J.","831532","960280",207,204,285,287,2,1,2,6,0,1,6,4,6,"","","","",2.5,1.5,2.38,1.54,5,8,1,2,62,59,41,38,43,43,57,57
"57911655",2026,3,"ATP Chall",1767503400,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Pantaratorn K.","Huang T.","397975","748071",2134,484,1,90,1,2,0,6,1,6,2,"","","","","","",9,1.05,5.98,1.11,0,0,2,2,61,40,60,39,67,33,67,33
"44794115",2026,3,"ATP Chall",1767503700,"04 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Damm M.","Ibraimi Y.","416697","284728",177,"",330,"",1,2,0,7,5,6,4,"","","","","","",1.01,10.7,1.11,5.45,12,4,4,1,72,61,39,28,38,25,75,63
"27024731",2026,3,"ATP Chall",1767504600,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Shiraishi H.","Boosarawongse T.","667154","193134",422,2028,112,1,1,2,0,6,2,6,2,"","","","","","",1.19,4.2,1.33,3.05,1,3,0,1,76,51,49,24,67,0,100,33
"89606788",2026,1,"ATP Tour",1767505200,"04 Jan 2026","Hong Kong ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Garin C.","Mmoh M.","883049","564713",80,288,726,184,2,1,2,6,3,3,6,5,7,"","","","",1.55,2.29,1.64,2.13,10,9,3,7,68,67,33,32,40,100,0,60
"34922669",2026,3,"ATP Chall",1767505500,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Ribecai M.","Matsuda K.","548538","192835",423,608,112,60,2,1,2,6,1,5,7,6,7,"","","","",1.22,4,1.28,3.48,0,4,0,0,64,59,41,36,56,67,33,44
"78956317",2026,3,"ATP Chall",1767505500,"04 Jan 2026","Bengaluru Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kumasaka T.","Taguchi R.","418999","682464",474,853,93,28,2,0,2,5,7,1,6,"","","","","","",1.55,2.29,1.64,2.13,2,4,3,3,48,63,37,52,40,56,44,60
"93272151",2026,3,"ATP Chall",1767505500,"04 Jan 2026","Bengaluru Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sureshkumar M.","Visker N.","380805","812415",978,671,18,51,2,0,2,3,6,3,6,"","","","","","",4.33,1.18,3.09,1.32,4,11,2,0,61,72,28,39,0,100,0,100
"92615811",2026,3,"ATP Chall",1767505500,"04 Jan 2026","Bengaluru Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Vishal Balsekar A.","Ouakaa A.","957408","444549",1611,657,3,53,2,0,2,4,6,6,7,"","","","","","",4.65,1.15,3.25,1.3,5,3,7,5,55,60,40,45,50,31,69,50
"69782201",2026,1,"ATP Tour",1767507300,"04 Jan 2026","Hong Kong ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sachko V.","Kypson P.","626903","125833",169,118,349,533,2,0,2,2,6,3,6,"","","","","","",2.82,1.43,2.54,1.52,8,12,3,2,52,63,37,48,13,50,50,88
"79209104",2026,3,"ATP Chall",1767507900,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Weber A.","Suksumrarn T.","271262","714517",439,955,106,19,1,2,0,6,3,6,1,"","","","","","",1.18,4.33,1.32,3.09,5,0,0,2,71,52,48,29,67,0,0,33
"68691345",2026,3,"ATP Chall",1767509400,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kikuchi Y.","Colson T.","721975","451122",656,503,53,85,2,0,2,0,6,1,6,"","","","","","",3.22,1.32,2.77,1.41,0,2,3,1,39,74,26,61,0,56,44,0
"23319526",2026,3,"ATP Chall",1767510300,"04 Jan 2026","Bengaluru Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Palan D.","Javia D.","662266","995974",568,886,69,25,1,2,1,3,6,7,5,7,6,"","","","",1.38,2.81,1.5,2.42,11,10,7,6,74,65,35,26,14,33,67,86
"13139374",2026,1,"ATP Tour",1767510600,"04 Jan 2026","Brisbane ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Vukic A.","Tiafoe F.","444516","520972",82,30,718,1510,2,0,2,2,6,2,6,"","","","","","",2.75,1.44,2.5,1.53,3,3,3,0,48,82,18,52,0,67,33,0
"35565657",2026,1,"ATP Tour",1767510600,"04 Jan 2026","Hong Kong ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Nava E.","Thompson K.","257507","269334",88,"",684,"",1,2,0,6,3,6,2,"","","","","","",1,11.2,1.07,6.65,5,2,1,4,75,50,50,25,57,25,75,43
"64905012",2026,3,"ATP Chall",1767512700,"04 Jan 2026","Bengaluru Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Matsuda R.","Leong M. W. K.","803277","379681",527,759,78,39,2,0,2,3,6,4,6,"","","","","","",1.57,2.25,1.66,2.1,3,10,3,2,58,68,32,42,17,50,50,83
"48504305",2026,3,"ATP Chall",1767513000,"04 Jan 2026","Bengaluru Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Hazawa S.","Lee K.","108980","810344",774,"",37,"",2,1,2,7,6,4,6,2,6,"","","","",2.2,1.6,2.06,1.68,5,8,6,7,54,60,40,46,50,55,45,50
"60863100",2026,1,"ATP Tour",1767513300,"04 Jan 2026","Hong Kong ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Struff J-L.","Piros Z.","855008","298839",84,164,711,353,1,2,0,7,5,7,6,"","","","","","",1.41,2.69,1.54,2.32,7,5,0,2,68,56,44,32,43,67,33,57
"14921042",2026,3,"ATP Chall",1767513300,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Malaszszak M.","Moriya H.","356010","621474","",470,"",94,2,1,2,1,6,6,3,3,6,"","","","",3.49,1.26,2.77,1.39,6,3,3,5,51,60,40,49,38,63,38,63
"88195685",2026,3,"ATP Chall",1767513900,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zhukov M.","Imai S.","669340","847372",459,631,98,57,2,0,2,4,6,4,6,"","","","","","",1.6,2.2,1.68,2.06,0,9,6,1,49,58,42,51,23,83,17,77
"72686124",2026,1,"ATP Tour",1767514200,"04 Jan 2026","Hong Kong ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Basavareddy N.","Bu Y.","924009","392013",167,122,349,509,1,2,0,7,6,6,3,"","","","","","",1.65,2.11,1.69,2.02,9,10,2,2,70,68,32,30,50,0,100,50
"49830074",2026,3,"ATP Chall",1767514800,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Ichikawa T.","Mochizuki Y.","362888","160629",758,546,39,74,1,2,0,7,5,6,3,"","","","","","",2.29,1.55,2.13,1.64,11,2,4,4,67,60,40,33,33,8,92,67
"30246824",2026,1,"ATP Tour",1767516000,"04 Jan 2026","United Cup ATP","","hard",1,"FINISHED","FINISHED","Auger-Aliassime F.","Zhang Z.","710995","149795",5,415,4245,115,1,2,0,6,4,6,4,"","","","","","",1.31,3.46,1.46,2.59,6,2,0,2,76,64,36,24,100,0,100,0
"58585029",2026,1,"ATP Tour",1767516000,"04 Jan 2026","Brisbane ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Ugo Carabelli C.","Tien L.","382841","178959",49,28,1053,1550,2,0,2,6,7,3,6,"","","","","","",5.5,1.14,4.33,1.22,2,1,2,2,64,75,25,36,100,29,71,0
"90698390",2026,3,"ATP Chall",1767518400,"04 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Mikrut L.","Neumayer L.","753178","672689",162,221,367,258,2,1,2,4,6,6,3,3,6,"","","","",1.68,2.06,1.72,1.98,14,11,1,1,66,74,26,34,50,40,60,50
"14274064",2026,3,"ATP Chall",1767518400,"04 Jan 2026","Bengaluru Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Imamura M.","Yamasaki J.","184017","648762",539,885,76,25,2,1,2,7,6,4,6,2,6,"","","","",1.37,2.85,1.5,2.42,7,5,5,2,60,63,37,40,14,56,44,86
"94374332",2026,3,"ATP Chall",1767519000,"04 Jan 2026","Canberra Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Loffhagen G.","Grenier H.","170081","947022",211,175,280,334,2,1,2,5,7,6,4,0,6,"","","","",1.78,1.9,1.8,1.88,5,10,3,2,63,74,26,38,100,50,50,0
"31758337",2026,3,"ATP Chall",1767519900,"04 Jan 2026","Bengaluru Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Ramanathan R.","Reymond A.","364318","312255",1154,603,10,61,2,0,2,5,7,6,7,"","","","","","",1.97,1.73,2.19,1.64,5,11,2,3,65,72,28,35,0,14,86,0
"81327877",2026,3,"ATP Chall",1767520800,"04 Jan 2026","Nonthaburi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Takahashi Y.","Sciahbasi L.","737689","217182",443,632,106,57,2,0,2,2,6,3,6,"","","","","","",1.6,2.2,1.68,2.06,0,4,1,2,51,69,31,49,33,45,55,67
"81225909",2026,3,"ATP Chall",1767522600,"04 Jan 2026","Bengaluru Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Vasa E.","Kalyanpur A.","560702","910515",480,1371,91,5,1,2,1,3,6,6,3,6,0,"","","","",1.06,7,1.19,4.2,9,1,1,4,62,67,33,38,33,33,67,67
